Date,Hours,NO2 > NL,NL > NO2,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > DE,DE > NO2
23-06-2021,12 - 13,723,0,600,0,"905,8",0,50,0,85,0,704,0,0,200,500,0,0,50,0,"2021,6",300,0,100,0,856,0
23-06-2021,13 - 14,723,0,600,0,"837,5",0,50,0,"87,4",0,704,0,0,200,500,0,0,50,0,"1979,4",300,0,100,0,877,0
23-06-2021,14 - 15,723,0,600,0,"775,5",0,50,0,106,0,704,0,0,200,500,0,0,50,0,"1914,1",300,0,100,0,866,0
23-06-2021,15 - 16,723,0,600,0,"693,2",0,50,0,"66,5",0,704,0,0,200,500,0,0,50,0,"1800,8",300,0,100,0,866,0
23-06-2021,16 - 17,723,0,600,0,"575,6",0,50,0,"81,8",0,704,0,0,200,500,0,0,50,0,"1689,1",300,0,100,0,866,0
23-06-2021,17 - 18,723,0,600,0,"605,2",0,50,0,"59,9",0,704,0,0,200,500,0,0,50,0,"1684,9",300,0,100,0,928,0
23-06-2021,18 - 19,723,0,600,0,"419,1",0,50,0,"61,2",0,704,0,0,200,500,0,0,50,0,"1461,3",300,0,100,0,887,0
23-06-2021,19 - 20,723,0,600,0,"214,5",0,50,0,63,0,704,0,0,200,500,0,0,50,0,"1209,2",300,0,100,0,866,0
23-06-2021,20 - 21,723,0,600,0,"521,9",0,50,0,157,0,704,0,0,200,500,0,0,50,0,"1373,5",300,0,100,0,908,0
23-06-2021,21 - 22,723,0,600,0,"221,5",0,50,0,"175,5",0,704,0,0,200,500,0,0,50,0,"1030,7",300,0,100,0,949,0
23-06-2021,22 - 23,723,0,600,0,"8,6",0,50,0,"140,4",0,704,0,0,200,500,0,0,50,0,"823,3",300,0,100,0,970,0
23-06-2021,23 - 00,723,0,600,0,0,150,50,0,133,0,704,0,0,200,500,0,0,50,0,"534,5",300,0,100,0,1083,0
24-06-2021,00 - 01,723,0,600,0,0,150,50,0,140,0,1204,0,0,100,500,0,0,0,0,"470,2",300,0,100,0,1166,0
24-06-2021,01 - 02,723,0,600,0,0,150,50,0,"110,1",0,1680,0,0,100,500,0,0,0,0,"332,7",300,0,100,0,1207,0
24-06-2021,02 - 03,723,0,600,0,0,150,50,0,"103,4",0,1680,0,0,100,500,0,0,0,0,"288,8",300,0,100,0,1207,0
24-06-2021,03 - 04,723,0,600,0,0,150,50,0,"110,1",0,1680,0,0,100,500,0,0,0,0,"266,7",300,0,100,0,1228,0
24-06-2021,04 - 05,723,0,600,0,0,150,50,0,"96,8",0,1680,0,0,100,500,0,0,0,0,"255,5",300,0,100,0,1197,0
24-06-2021,05 - 06,723,0,600,0,0,150,50,0,"258,3",0,1680,0,0,100,500,0,0,0,0,"312,2",300,0,100,0,1186,0
24-06-2021,06 - 07,723,0,600,0,0,"99,9",50,0,250,0,1680,0,0,100,500,0,0,0,0,"572,5",300,0,100,0,1124,0
24-06-2021,07 - 08,723,0,600,0,"639,5",0,50,0,300,0,1680,0,0,100,500,0,0,0,0,"1533,7",300,0,100,0,1176,0
24-06-2021,08 - 09,723,0,600,0,"995,9",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1882,6",300,0,100,0,1186,0
24-06-2021,09 - 10,723,0,600,0,"1088,6",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1998,3",300,0,100,0,1186,0
24-06-2021,10 - 11,723,0,600,0,"1091,4",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1994,7",300,0,100,0,1176,0
24-06-2021,11 - 12,723,0,600,0,"1158,1",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"2040,3",300,0,100,0,1176,0
24-06-2021,12 - 13,723,0,600,0,"1145,7",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"2032,7",300,0,100,0,1176,0
24-06-2021,13 - 14,723,0,600,0,"975,7",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1889,7",300,0,100,0,1124,0
24-06-2021,14 - 15,723,0,600,0,880,0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1854,5",300,0,100,0,1145,0
24-06-2021,15 - 16,723,0,600,0,"748,2",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1741,1",300,0,100,0,1155,0
24-06-2021,16 - 17,723,0,600,0,"606,8",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1631,8",300,0,100,0,1155,0
24-06-2021,17 - 18,723,0,600,0,"184,1",0,50,0,300,0,1680,0,0,100,500,0,0,50,0,"1216,3",300,0,100,0,1083,0
24-06-2021,18 - 19,723,0,600,0,0,150,50,0,"228,5",0,1680,0,0,100,500,0,0,50,0,"904,8",300,0,100,0,1042,0
24-06-2021,19 - 20,723,0,600,0,0,150,50,0,"208,1",0,1680,0,0,100,500,0,0,50,0,"841,8",300,0,100,0,1104,0
24-06-2021,20 - 21,723,0,600,0,0,150,50,0,"287,8",0,1680,0,0,100,500,0,0,50,0,"813,2",300,0,100,0,1093,0
24-06-2021,21 - 22,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"771,2",300,0,100,0,1114,0
24-06-2021,22 - 23,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,680,300,0,100,0,1145,0
24-06-2021,23 - 00,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"545,8",300,0,100,0,1217,0
25-06-2021,00 - 01,723,0,600,0,0,150,50,0,"250,8",0,1680,0,0,100,500,0,0,0,0,484,300,0,100,0,1248,0
25-06-2021,01 - 02,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"344,2",300,0,100,0,1207,0
25-06-2021,02 - 03,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"248,5",300,0,100,0,1166,0
25-06-2021,03 - 04,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"243,7",300,0,100,0,1145,0
25-06-2021,04 - 05,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"223,2",300,0,100,0,1155,0
25-06-2021,05 - 06,723,0,600,0,0,150,50,0,"178,1",0,1680,0,0,100,500,0,0,0,0,"263,9",300,0,100,0,1114,0
25-06-2021,06 - 07,723,0,600,0,0,150,50,0,"55,7",0,1680,0,0,100,500,0,0,0,0,"584,6",300,0,100,0,1011,0
25-06-2021,07 - 08,723,0,600,0,0,150,50,0,"59,3",0,1680,0,0,100,500,0,0,0,0,"873,1",300,0,100,0,1186,0
25-06-2021,08 - 09,723,0,500,0,0,150,50,0,"147,8",0,1680,0,0,100,500,0,0,50,0,"911,4",300,0,100,0,1197,0
25-06-2021,09 - 10,723,0,500,0,0,150,50,0,"138,7",0,1680,0,0,100,500,0,0,50,0,"933,1",300,0,100,0,1186,0
25-06-2021,10 - 11,723,0,500,0,0,150,50,0,"134,1",0,1680,0,0,100,500,0,0,50,0,"945,7",300,0,100,0,1176,0
25-06-2021,11 - 12,723,0,500,0,0,150,50,0,"147,4",0,1680,0,0,100,500,0,0,50,0,"935,6",300,0,100,0,1166,0
25-06-2021,12 - 13,723,0,500,0,0,150,50,0,"155,2",0,1680,0,0,100,500,0,0,50,0,"917,1",300,0,100,0,1145,0
25-06-2021,13 - 14,723,0,500,0,0,150,50,0,"168,6",0,1680,0,0,100,500,0,0,50,0,"893,4",300,0,100,0,1135,0
25-06-2021,14 - 15,723,0,500,0,0,150,50,0,"136,3",0,1680,0,0,100,500,0,0,50,0,"872,9",300,0,100,0,1135,0
25-06-2021,15 - 16,723,0,500,0,0,150,50,0,"22,8",0,1680,0,0,100,500,0,0,50,0,"861,4",300,0,100,0,1145,0
25-06-2021,16 - 17,723,0,500,0,0,150,50,0,"14,9",0,1680,0,0,100,500,0,0,50,0,851,300,0,100,0,1155,0
25-06-2021,17 - 18,723,0,500,0,0,150,50,0,0,"119,5",1680,0,0,100,500,0,0,50,0,839,300,0,100,0,1042,0
25-06-2021,18 - 19,723,0,500,0,0,150,50,0,0,"191,7",1680,0,0,100,500,0,0,50,0,800,300,0,100,0,1011,0
25-06-2021,19 - 20,723,0,500,0,0,150,50,0,0,"169,6",1680,0,0,100,500,0,0,50,0,"724,7",300,0,100,0,1042,0
25-06-2021,20 - 21,723,0,500,0,0,150,50,0,"101,9",0,1680,0,0,100,500,0,0,50,0,"664,7",300,0,100,0,1073,0
25-06-2021,21 - 22,723,0,500,0,0,150,50,0,"197,5",0,1680,0,0,100,500,0,0,50,0,"581,3",300,0,100,0,1073,0
25-06-2021,22 - 23,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,614,300,0,100,0,1135,0
25-06-2021,23 - 00,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"531,8",300,0,100,0,1207,0
26-06-2021,00 - 01,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"678,2",300,0,100,0,1238,0
26-06-2021,01 - 02,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"567,5",300,0,100,0,1228,0
26-06-2021,02 - 03,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,"406,1",0,0,0,0,481,300,0,100,0,1248,0
26-06-2021,03 - 04,723,0,700,0,0,150,"29,4",0,300,0,1680,0,0,100,"231,2",0,0,0,0,"426,8",300,0,100,0,1259,0
26-06-2021,04 - 05,723,0,700,0,0,150,0,0,300,0,1680,0,0,100,"336,3",0,0,0,0,"377,8",300,0,100,0,1248,0
26-06-2021,05 - 06,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"378,6",300,0,100,0,1248,0
26-06-2021,06 - 07,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"453,9",300,0,100,0,1248,0
26-06-2021,07 - 08,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"441,8",300,0,100,0,1238,0
26-06-2021,08 - 09,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"456,7",300,0,100,0,1259,0
26-06-2021,09 - 10,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"587,9",300,0,100,0,1310,0
26-06-2021,10 - 11,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"718,9",300,0,100,0,1320,0
26-06-2021,11 - 12,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"728,7",300,0,100,0,1362,0
26-06-2021,12 - 13,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"732,6",300,0,100,0,1310,0
26-06-2021,13 - 14,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"700,2",300,0,100,0,1320,0
26-06-2021,14 - 15,723,0,500,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"670,3",300,0,100,0,1331,0
26-06-2021,15 - 16,723,0,500,0,0,150,50,0,"294,9",0,1680,0,0,100,500,0,0,50,0,648,300,0,100,0,1331,0
26-06-2021,16 - 17,723,0,500,0,0,150,50,0,"237,5",0,1680,0,0,100,500,0,0,50,0,"743,3",300,0,100,0,1300,0
26-06-2021,17 - 18,723,0,500,0,0,150,50,0,"220,7",0,1680,0,0,100,500,0,0,50,0,"776,4",300,0,100,0,1259,0
26-06-2021,18 - 19,723,0,500,0,0,150,50,0,"199,5",0,1680,0,0,100,500,0,0,50,0,"756,9",300,0,100,0,1238,0
26-06-2021,19 - 20,723,0,500,0,0,150,50,0,"191,3",0,1680,0,0,100,500,0,0,50,0,"704,1",300,0,100,0,1259,0
26-06-2021,20 - 21,723,0,500,0,0,150,50,0,198,0,1680,0,0,100,500,0,0,50,0,"648,2",300,0,100,0,1259,0
26-06-2021,21 - 22,723,0,500,0,0,150,50,0,"288,8",0,1680,0,0,100,500,0,0,50,0,630,300,0,100,0,1207,0
26-06-2021,22 - 23,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"729,9",300,0,100,0,1207,0
26-06-2021,23 - 00,723,0,700,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,50,0,"687,9",300,0,100,0,1228,0
27-06-2021,00 - 01,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"606,6",300,0,100,0,1289,0
27-06-2021,01 - 02,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"499,8",300,0,100,0,1331,0
27-06-2021,02 - 03,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"419,6",300,0,100,0,1310,0
27-06-2021,03 - 04,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"373,4",300,0,100,0,1269,0
27-06-2021,04 - 05,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"351,7",300,0,100,0,1248,0
27-06-2021,05 - 06,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"376,7",300,0,100,0,1217,0
27-06-2021,06 - 07,723,0,800,0,0,150,50,0,"76,4",0,1404,0,0,100,500,0,0,0,0,"402,3",300,0,100,0,1259,0
27-06-2021,07 - 08,104,0,600,0,0,150,50,0,5,0,1404,0,0,100,500,0,0,0,0,"314,6",300,0,100,0,1217,0
27-06-2021,08 - 09,"642,5",0,600,0,0,150,50,0,0,"91,8",1200,0,0,100,500,0,0,50,0,"407,4",300,0,100,0,908,0
27-06-2021,09 - 10,"543,4",0,600,0,0,150,50,0,0,194,600,0,0,100,500,0,0,50,0,"582,8",300,0,100,0,599,0
27-06-2021,10 - 11,0,0,600,0,0,150,50,0,0,"207,9",0,0,0,100,500,0,0,50,0,"725,4",300,0,100,0,290,0
27-06-2021,11 - 12,0,0,600,0,0,150,50,0,0,"196,2","195,2",0,0,100,500,0,0,50,0,"697,1",300,0,100,0,0,0
27-06-2021,12 - 13,0,0,"384,8",0,0,150,50,0,0,"115,5",0,"192,6",0,100,500,0,0,50,0,"523,7",300,0,100,0,0,0
27-06-2021,13 - 14,0,619,0,443,0,150,50,0,"203,1",0,0,"792,6",0,100,500,0,0,50,"116,6",0,0,0,100,0,0,309
27-06-2021,14 - 15,0,723,0,"550,1",0,150,50,0,300,0,0,"703,8",0,100,500,0,0,50,"228,9",0,0,0,"19,8",0,0,400
27-06-2021,15 - 16,0,723,0,"298,9",0,150,50,0,300,0,0,"451,8",0,100,500,0,0,50,0,"28,4",0,0,100,0,0,91
27-06-2021,16 - 17,0,515,"204,1",0,0,150,50,0,"8,5",0,"148,2",0,0,100,500,0,0,50,0,"391,5",300,0,100,0,218,0
27-06-2021,17 - 18,104,0,600,0,0,150,50,0,0,"23,3","748,2",0,0,100,500,0,0,50,0,"763,5",300,0,100,0,527,0
27-06-2021,18 - 19,723,0,600,0,0,150,50,0,0,"17,6","1348,2",0,0,100,500,0,0,50,0,"729,2",300,0,100,0,836,0
27-06-2021,19 - 20,723,0,600,0,0,150,50,0,0,13,1680,0,0,100,500,0,0,50,0,"729,5",300,0,100,0,1145,0
27-06-2021,20 - 21,723,0,600,0,0,150,50,0,"77,7",0,1680,0,0,100,500,0,0,50,0,"647,1",300,0,100,0,1166,0
27-06-2021,21 - 22,723,0,600,0,0,150,50,0,"87,2",0,1680,0,0,100,500,0,0,50,0,613,300,0,100,0,1207,0
27-06-2021,22 - 23,723,0,800,0,0,150,50,0,"130,7",0,1680,0,0,100,500,0,0,50,0,"742,4",300,0,100,0,1228,0
27-06-2021,23 - 00,723,0,800,0,0,150,50,0,"273,4",0,1680,0,0,100,500,0,0,50,0,"641,4",300,0,100,0,1269,0
28-06-2021,00 - 01,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"732,9",300,0,100,0,1248,0
28-06-2021,01 - 02,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"611,7",300,0,100,0,1228,0
28-06-2021,02 - 03,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"567,8",300,0,100,0,1207,0
28-06-2021,03 - 04,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"557,3",300,0,100,0,1197,0
28-06-2021,04 - 05,723,0,800,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"555,9",300,0,100,0,1166,0
28-06-2021,05 - 06,723,0,800,0,0,150,50,0,"84,7",0,1680,0,0,100,500,0,0,0,0,"612,4",300,0,100,0,1124,0
28-06-2021,06 - 07,723,0,700,0,0,150,50,0,0,"109,6",1680,0,0,100,500,0,0,0,0,"826,2",300,0,100,0,1021,0
28-06-2021,07 - 08,723,0,600,0,"283,2",0,50,0,0,"188,5",1680,0,0,100,500,0,0,0,0,"1333,9",300,0,100,0,939,0
28-06-2021,08 - 09,723,0,500,0,771,0,50,0,0,116,1680,0,0,100,500,0,0,50,0,"1851,4",300,0,100,0,959,0
28-06-2021,09 - 10,723,0,500,0,"868,9",0,50,0,0,"143,1",1680,0,0,100,500,0,0,50,0,"2020,4",300,0,100,0,980,0
28-06-2021,10 - 11,723,0,500,0,"970,8",0,50,0,0,"150,1",1680,0,0,100,500,0,0,50,0,"2122,9",300,0,100,0,1011,0
28-06-2021,11 - 12,723,0,500,0,"973,5",0,50,0,0,"147,9",1680,0,0,100,500,0,0,50,0,"2127,7",300,0,100,0,1031,0
28-06-2021,12 - 13,723,0,500,0,"906,5",0,50,0,0,"118,8",1680,0,0,100,500,0,0,50,0,2058,300,0,100,0,1052,0
28-06-2021,13 - 14,723,0,500,0,"831,6",0,50,0,0,58,1680,0,0,100,500,0,0,50,0,"1947,1",300,0,100,0,1042,0
28-06-2021,14 - 15,723,0,500,0,"756,5",0,50,0,0,"12,7",1680,0,0,100,500,0,0,50,0,"1866,8",300,0,100,0,1073,0
28-06-2021,15 - 16,723,0,500,0,"818,9",0,50,0,"10,4",0,1680,0,0,100,500,0,0,50,0,"1916,7",300,0,100,0,970,0
28-06-2021,16 - 17,723,0,500,0,"548,2",0,50,0,"25,6",0,1680,0,0,100,500,0,0,50,0,"1665,6",300,0,100,0,887,0
28-06-2021,17 - 18,723,0,500,0,"883,1",0,50,0,"3,6",0,1680,0,0,100,500,0,0,50,0,"1971,3",300,0,100,0,650,0
28-06-2021,18 - 19,723,0,500,0,"767,7",0,50,0,0,"12,9",1680,0,0,100,500,0,0,50,0,"1809,2",300,0,100,0,515,0
28-06-2021,19 - 20,723,0,500,0,"486,4",0,50,0,0,"20,8",1680,0,0,100,500,0,0,50,0,"1556,6",300,0,100,0,464,0
28-06-2021,20 - 21,723,0,500,0,"616,9",0,50,0,"69,7",0,1680,0,0,100,500,0,0,50,0,"1691,7",300,0,100,0,392,0
28-06-2021,21 - 22,723,0,500,0,"301,4",0,50,0,"91,6",0,1680,0,0,100,500,0,0,50,0,"1310,2",300,0,100,0,392,0
28-06-2021,22 - 23,723,0,600,0,"7,1",0,50,0,"86,4",0,1680,0,0,100,500,0,0,50,0,"1026,5",300,0,100,0,536,0
28-06-2021,23 - 00,723,0,600,0,0,150,50,0,"133,7",0,1680,0,0,100,500,0,0,50,0,"750,9",300,0,100,0,598,0
29-06-2021,00 - 01,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"837,3",300,0,200,0,629,0
29-06-2021,01 - 02,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"722,8",300,0,200,0,619,0
29-06-2021,02 - 03,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"656,3",300,0,200,0,660,0
29-06-2021,03 - 04,723,0,600,0,0,150,50,0,300,0,1680,0,0,100,500,0,0,0,0,"627,7",300,0,200,0,650,0
29-06-2021,04 - 05,723,0,600,0,0,150,50,0,"288,1",0,1680,0,0,100,500,0,0,0,0,"616,5",300,0,200,0,660,0
29-06-2021,05 - 06,723,0,600,0,0,150,50,0,"285,1",0,1680,0,0,100,500,0,0,0,0,"683,6",300,0,200,0,629,0
29-06-2021,06 - 07,723,0,600,0,0,150,50,0,165,0,1404,0,0,100,500,0,0,0,0,"891,5",300,0,200,0,515,0
29-06-2021,07 - 08,723,0,600,0,"295,1",0,50,0,"146,6",0,1404,0,0,100,500,0,0,0,0,"1344,7",300,0,200,0,546,0
29-06-2021,08 - 09,723,0,500,0,"698,2",0,50,0,"144,7",0,1404,0,0,100,500,0,0,50,0,"1789,9",300,0,200,0,526,0
29-06-2021,09 - 10,619,0,500,0,"952,7",0,50,0,"168,2",0,1404,0,0,100,500,0,0,50,0,"2036,1",300,0,200,0,577,0
29-06-2021,10 - 11,619,0,500,0,"974,3",0,50,0,"155,2",0,1404,0,0,100,500,0,0,50,0,"2055,1",300,0,200,0,660,0
29-06-2021,11 - 12,619,0,500,0,"805,2",0,50,0,"142,5",0,1404,0,0,100,500,0,0,50,0,"1928,3",300,0,200,0,753,0
29-06-2021,12 - 13,619,0,500,0,"918,3",0,50,0,167,0,1404,0,0,100,500,0,0,50,0,2044,300,0,200,0,815,0
29-06-2021,13 - 14,619,0,500,0,"862,1",0,50,0,"192,1",0,1404,0,0,100,500,0,0,50,0,"1981,4",300,0,200,0,835,0
29-06-2021,14 - 15,619,0,500,0,"606,7",0,50,0,"101,9",0,1404,0,0,100,500,0,0,50,0,"1722,2",300,0,200,0,835,0
29-06-2021,15 - 16,619,0,500,0,"761,5",0,50,0,"60,8",0,1404,0,0,100,500,0,0,50,0,"1832,7",300,0,200,0,804,0
29-06-2021,16 - 17,619,0,500,0,"602,6",0,50,0,"32,2",0,1474,0,0,100,500,0,0,50,0,"1659,2",300,0,200,0,794,0
29-06-2021,17 - 18,619,0,500,0,"670,8",0,50,0,"5,8",0,1474,0,0,100,500,0,0,50,0,"1671,3",300,0,200,0,608,0
29-06-2021,18 - 19,619,0,500,0,"556,8",0,50,0,"6,8",0,1474,0,0,100,500,0,0,50,0,"1540,5",300,0,200,0,567,0
29-06-2021,19 - 20,619,0,500,0,"335,7",0,50,0,"23,2",0,1474,0,0,100,500,0,0,50,0,"1315,1",300,0,200,0,546,0
29-06-2021,20 - 21,619,0,500,0,"528,2",0,50,0,"138,8",0,1474,0,0,100,500,0,0,50,0,"1447,4",300,0,200,0,526,0
29-06-2021,21 - 22,619,0,500,0,"154,3",0,50,0,"217,4",0,1474,0,0,100,500,0,0,50,0,"1143,6",300,0,200,0,495,0
29-06-2021,22 - 23,723,0,600,0,0,"105,5",50,0,"213,3",0,1680,0,0,100,500,0,0,50,0,"1016,8",300,0,200,0,567,0
29-06-2021,23 - 00,723,0,600,0,0,150,50,0,"297,1",0,1680,0,0,100,500,0,0,50,0,"822,9",300,0,200,0,743,0
30-06-2021,00 - 01,723,0,600,0,0,400,50,0,"128,3",0,1680,0,0,100,500,0,0,0,0,"654,3",400,0,200,0,706,0
30-06-2021,01 - 02,723,0,600,0,0,400,50,0,"246,6",0,1680,0,0,100,500,0,0,0,0,"496,4",400,0,200,0,706,0
30-06-2021,02 - 03,723,0,600,0,0,400,50,0,300,0,1680,0,0,100,500,0,0,0,0,"402,3",400,0,200,0,706,0
30-06-2021,03 - 04,723,0,600,0,0,400,50,0,300,0,1680,0,0,100,500,0,0,0,0,"354,7",400,0,200,0,706,0
30-06-2021,04 - 05,723,0,600,0,0,400,50,0,300,0,1680,0,0,100,500,0,0,0,0,"328,8",400,0,200,0,706,0
30-06-2021,05 - 06,723,0,600,0,0,400,50,0,"214,2",0,1680,0,0,100,500,0,0,0,0,"424,3",400,0,200,0,706,0
30-06-2021,06 - 07,723,0,600,0,0,400,50,0,"207,7",0,1680,0,0,100,500,0,0,0,0,"763,9",400,0,200,0,706,0
30-06-2021,07 - 08,723,0,600,0,0,"86,2",50,0,"168,4",0,1680,0,0,100,500,0,0,0,0,"1213,2",300,0,200,0,706,0
30-06-2021,08 - 09,723,0,500,0,"275,1",0,50,0,"191,9",0,1680,0,0,100,500,0,0,0,0,"1642,7",300,0,200,0,706,0
30-06-2021,09 - 10,723,0,500,0,"421,6",0,50,0,"151,5",0,1680,0,0,100,500,0,0,0,0,"1835,6",300,0,200,0,706,0
30-06-2021,10 - 11,723,0,500,0,"510,5",0,50,0,"138,5",0,1680,0,0,100,500,0,0,0,0,"1898,6",300,0,200,0,706,0
30-06-2021,11 - 12,723,0,500,0,"572,8",0,50,0,"112,2",0,1680,0,0,100,500,0,0,0,0,"1963,4",300,0,200,0,706,0
30-06-2021,12 - 13,723,0,500,0,"635,4",0,50,0,"51,1",0,1680,0,0,100,500,0,0,0,0,"2022,4",300,0,200,0,706,0
30-06-2021,13 - 14,723,0,500,0,"605,3",0,50,0,0,"44,2",1680,0,0,100,500,0,0,0,0,"1986,5",300,0,200,0,706,0
30-06-2021,14 - 15,723,0,500,0,542,0,50,0,"9,4",0,1680,0,0,100,500,0,0,0,0,1922,300,0,200,0,706,0
30-06-2021,15 - 16,723,0,500,0,"305,9",0,50,0,0,"119,4",1680,0,0,100,500,0,0,0,0,"1829,4",300,0,200,0,706,0
30-06-2021,16 - 17,723,0,500,0,0,"45,9",50,0,0,"130,6",1680,0,0,100,500,0,0,0,0,"1482,9",300,0,200,0,706,0
30-06-2021,17 - 18,723,0,500,0,"513,3",0,50,0,0,"118,9",1680,0,0,100,500,0,0,0,0,"1928,3",300,0,200,0,706,0
30-06-2021,18 - 19,723,0,500,0,"228,8",0,50,0,0,"209,1",1680,0,0,100,500,0,0,0,0,"1629,2",300,0,200,0,706,0
30-06-2021,19 - 20,723,0,500,0,0,"8,6",50,0,0,"215,5",1680,0,0,100,500,0,0,0,0,1399,300,0,200,0,706,0
30-06-2021,20 - 21,723,0,500,0,"50,7",0,50,0,0,"74,5",1680,0,0,100,500,0,0,0,0,"1410,7",300,0,200,0,706,0
30-06-2021,21 - 22,723,0,500,0,0,400,50,0,0,"89,2",1680,0,0,100,500,0,0,0,0,"1050,1",300,0,200,0,706,0
30-06-2021,22 - 23,723,0,600,0,0,400,50,0,0,"126,8",1680,0,0,100,500,0,0,0,0,"1079,6",400,0,200,0,706,0
30-06-2021,23 - 00,723,0,600,0,0,400,50,0,0,"76,1",1680,0,0,100,500,0,0,0,0,"977,8",400,0,200,0,706,0
01-07-2021,00 - 01,723,0,600,0,0,400,50,0,"102,7",0,1680,0,0,100,500,0,0,0,0,"709,9",300,0,200,0,0,0
01-07-2021,01 - 02,723,0,600,0,0,400,50,0,"85,9",0,1680,0,0,100,500,0,0,0,0,"579,4",300,0,200,0,0,0
01-07-2021,02 - 03,723,0,600,0,0,400,50,0,"85,4",0,1680,0,0,100,500,0,0,0,0,"506,2",300,0,200,0,0,0
01-07-2021,03 - 04,723,0,600,0,0,400,50,0,"119,6",0,1680,0,0,100,500,0,0,0,0,"460,2",300,0,200,0,0,0
01-07-2021,04 - 05,723,0,600,0,0,400,50,0,"78,3",0,1680,0,0,100,500,0,0,0,0,"432,2",300,0,200,0,0,0
01-07-2021,05 - 06,723,0,600,0,0,400,50,0,0,"5,2",1680,0,0,100,500,0,0,0,0,"511,1",300,0,200,0,0,0
01-07-2021,06 - 07,723,0,600,0,0,400,50,0,"56,1",0,1680,0,0,100,500,0,0,0,0,"814,3",300,0,200,0,0,0
01-07-2021,07 - 08,723,0,600,0,0,400,50,0,"63,2",0,1680,0,0,100,500,0,0,0,0,"1030,4",300,0,200,0,0,0
01-07-2021,08 - 09,723,0,500,0,0,"241,3",50,0,"114,8",0,1680,0,0,100,500,0,0,0,0,1262,300,0,200,0,0,0
